Index,Time,Latitude,Longitude,Height,Elevation,Azimuth,Distance,dElev,dAz,Elev Steps,Az Steps
979,98782,-35.27442284951903,-74.95030673852965,389.8695050371223,7.309913719609951,262.18987089321456,1593.963883341939,0.0092869468666672,-0.0016178476073491765,1,0
980,98882,-35.27497894812923,-74.94280152821149,389.870072771204,7.319205942527241,262.1882518231189,1593.2853252753055,0.00929222291729026,-0.0016190700956713044,0,0
981,98983,-35.27553452905568,-74.93529621093495,389.87064028590265,7.328503448109229,262.18663152886245,1592.606782219483,0.009297505581987942,-0.001620294256440502,0,0
982,99082,-35.276089592281046,-74.92779078679553,389.87120758119596,7.337806242981049,262.18501000877075,1591.9282542013686,0.009302794871819842,-0.0016215200917031325,0,0
983,99183,-35.27664413778776,-74.92028525589124,389.87177465708396,7.347114333776475,262.183387261167,1591.2497412481227,0.00930809079542616,-0.0016227476037329325,0,0
984,99282,-35.27719816555901,-74.91277961831916,389.87234151354323,7.356427727140347,262.1817632843685,1590.5712433868518,0.009313393363871825,-0.001623976798498461,0,0
985,99382,-35.27775167557722,-74.90527387417228,389.87290815056275,7.365746429734045,262.18013807669286,1589.8927606443478,0.00931870259369827,-0.0016252076756586575,1,0
986,99483,-35.27830466782515,-74.89776802355505,389.8734745681323,7.375070448215338,262.1785116364523,1589.2142930484747,0.009324018481292384,-0.0016264402405568035,0,0
987,99582,-35.27885714228574,-74.89026206655576,389.87404076623267,7.384399789272778,262.176883961957,1588.5358406256832,0.00932934105744021,-0.0016276744952961053,0,0
988,99683,-35.2794090989415,-74.88275600327788,389.8746067448526,7.393734459587705,262.1752550515143,1587.8574034038131,0.009334670314927074,-0.001628910442718734,0,0
989,99782,-35.27996053777565,-74.87524983381206,389.8751725039801,7.403074465867651,262.1736249034268,1587.1789814096214,0.009340006279946245,-0.0016301480874858498,0,0
990,99882,-35.28051145877061,-74.86774355826086,389.87573804359977,7.412419814816485,262.17199351599623,1586.5005746709594,0.009345348948833987,-0.001631387430563791,1,0
991,99983,-35.2810618619096,-74.8602371767181,389.8763033636996,7.421770513160188,262.1703608875188,1585.8221832149368,0.00935069834370239,-0.0016326284774095257,0,0
992,100082,-35.28161174717524,-74.85273068927916,389.8768684642633,7.431126567633518,262.1687270162902,1585.1438070688434,0.009356054473330211,-0.0016338712286483315,0,1
993,100183,-35.2821611145505,-74.84522409604513,389.87743334528074,7.440487984975187,262.1670919006008,1584.4654462605408,0.009361417341668954,-0.001635115689396116,0,0
994,100282,-35.28270996401802,-74.83771739710822,389.87799800673776,7.449854771946451,262.1654555387404,1583.7871008171057,0.00936678697126414,-0.001636361860391844,0,0
995,100382,-35.28325829556097,-74.83021059256868,389.8785624486191,7.459226935308982,262.1638179289923,1583.108770766402,0.009372163362531438,-0.0016376097481156648,1,0
996,100483,-35.28380610916212,-74.82270368252159,389.8791266709106,7.4686044818423865,262.1621790696395,1582.430456135866,0.009377546533404058,-0.0016388593527949524,0,0
997,100582,-35.28435340480465,-74.81519666706254,389.8796906736062,7.477987418336816,262.1605389589596,1581.7521569530165,0.009382936494429117,-0.001640110679886675,0,0
998,100683,-35.28490018247104,-74.80768954629357,389.8802544566805,7.4873757515854065,262.15889759523003,1581.0738732460006,0.009388333248590897,-0.0016413637295613626,0,0
999,100782,-35.28544644214458,-74.80018232030835,389.88081802013454,7.496769488402849,262.15725497672196,1580.3956050422507,0.009393736817442822,-0.0016426185080717914,0,0
1000,100882,-35.28599218380845,-74.79267498920046,389.88138136393593,7.506168635615051,262.1556111017041,1579.71735236923,0.009399147212201697,-0.0016438750178622286,0,0
1001,100983,-35.286537407445344,-74.7851675530683,389.8819444880856,7.515573200053407,262.1539659684438,1579.0391152548868,0.009404564438355578,-0.001645133260296916,1,0
1002,101082,-35.287082113038394,-74.77766001201313,389.88250739256534,7.52498318855701,262.152319575203,1578.360893727465,0.009409988503603195,-0.0016463932407759785,0,0
1003,101183,-35.28762630057026,-74.7701523661302,389.88307007736404,7.5343986079833165,262.1506719202432,1577.6826878147144,0.009415419426306748,-0.0016476549598110068,0,0
1004,101282,-35.28816997002463,-74.76264461551295,389.88363254246843,7.543819465203803,262.14902300181853,1577.004497544258,0.009420857220486134,-0.0016489184246779587,0,0
1005,101382,-35.28871312138415,-74.75513676026038,389.8841947878624,7.553245767093737,262.1473728181838,1576.3263229442637,0.009426301889934763,-0.0016501836347515564,0,0
1006,101483,-35.289255754631796,-74.74762880047561,389.88475681353066,7.562677520535199,262.14572136758915,1575.6481640433171,0.00943175344146141,-0.0016514505946361169,1,0
1007,101582,-35.289797869750885,-74.74012073624614,389.88531861946615,7.572114732440726,262.1440686482812,1574.9700208686386,0.009437211905527043,-0.001652719307969619,0,0
1008,101683,-35.29033946672456,-74.7326125676719,389.8858802056547,7.58155740971881,262.14241465850324,1574.291893448609,0.009442677278084233,-0.0016539897779352941,0,0
